clip_id,video_path,ann_path,label,split,frame_start,frame_end,clip_type,n_ann_frames,window_idx
N_470_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_470_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_470_0_0_1_0.csv,0,train,749,781,negative,960,0
N_470_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_470_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_470_0_0_1_0.csv,0,train,899,931,negative,960,0
N_470_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_470_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_470_0_0_1_0.csv,0,train,845,877,negative,960,0
N_471_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_471_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_471_0_0_1_0.csv,0,train,4357,4389,negative,4800,0
N_471_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_471_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_471_0_0_1_0.csv,0,train,2326,2358,negative,4800,0
N_471_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_471_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_471_0_0_1_0.csv,0,train,3444,3476,negative,4800,0
N_471_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_471_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_471_0_0_1_0.csv,0,train,88,120,negative,4800,0
N_472_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_472_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_472_0_0_1_0.csv,0,train,251,283,negative,480,0
N_472_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_472_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_472_0_0_1_0.csv,0,train,38,70,negative,480,0
N_472_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_472_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_472_0_0_1_0.csv,0,train,0,32,negative,480,0
N_472_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_472_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_472_0_0_1_0.csv,0,train,179,211,negative,480,0
N_473_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_473_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_473_0_0_1_0.csv,0,train,579,611,negative,3840,0
N_473_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_473_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_473_0_0_1_0.csv,0,train,201,233,negative,3840,0
N_473_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_473_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_473_0_0_1_0.csv,0,train,2729,2761,negative,3840,0
N_473_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_473_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_473_0_0_1_0.csv,0,train,802,834,negative,3840,0
N_474_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_474_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_474_0_0_1_0.csv,0,train,2171,2203,negative,5280,0
N_474_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_474_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_474_0_0_1_0.csv,0,train,1302,1334,negative,5280,0
N_474_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_474_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_474_0_0_1_0.csv,0,train,2331,2363,negative,5280,0
N_474_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_474_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_474_0_0_1_0.csv,0,train,2036,2068,negative,5280,0
N_475_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_475_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_475_0_0_1_0.csv,0,train,283,315,negative,1440,0
N_475_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_475_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_475_0_0_1_0.csv,0,train,111,143,negative,1440,0
N_475_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_475_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_475_0_0_1_0.csv,0,train,1398,1430,negative,1440,0
N_475_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_475_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_475_0_0_1_0.csv,0,train,588,620,negative,1440,0
N_476_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_476_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_476_0_0_1_0.csv,0,val,819,851,negative,3840,0
N_476_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_476_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_476_0_0_1_0.csv,0,val,3070,3102,negative,3840,0
N_476_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_476_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_476_0_0_1_0.csv,0,val,2200,2232,negative,3840,0
N_476_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_476_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_476_0_0_1_0.csv,0,val,116,148,negative,3840,0
N_477_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_477_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_477_0_0_1_0.csv,0,val,351,383,negative,960,0
N_477_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_477_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_477_0_0_1_0.csv,0,val,817,849,negative,960,0
N_477_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_477_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_477_0_0_1_0.csv,0,val,447,479,negative,960,0
N_477_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_477_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_477_0_0_1_0.csv,0,val,88,120,negative,960,0
N_478_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_478_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_478_0_0_1_0.csv,0,train,299,331,negative,480,0
N_478_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_478_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_478_0_0_1_0.csv,0,train,428,460,negative,480,0
N_478_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_478_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_478_0_0_1_0.csv,0,train,362,394,negative,480,0
N_478_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_478_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_478_0_0_1_0.csv,0,train,98,130,negative,480,0
N_479_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_479_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_479_0_0_1_0.csv,0,train,6065,6097,negative,7680,0
N_479_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_479_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_479_0_0_1_0.csv,0,train,5285,5317,negative,7680,0
N_479_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_479_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_479_0_0_1_0.csv,0,train,4581,4613,negative,7680,0
N_479_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_479_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_479_0_0_1_0.csv,0,train,3169,3201,negative,7680,0
N_47_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_47_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_47_0_0_1_0.csv,0,train,105,137,negative,480,0
N_47_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_47_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_47_0_0_1_0.csv,0,train,245,277,negative,480,0
N_47_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_47_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_47_0_0_1_0.csv,0,train,385,417,negative,480,0
N_47_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_47_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_47_0_0_1_0.csv,0,train,340,372,negative,480,0
N_480_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_480_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_480_0_0_1_0.csv,0,train,278,310,negative,960,0
N_480_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_480_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_480_0_0_1_0.csv,0,train,693,725,negative,960,0
N_480_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_480_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_480_0_0_1_0.csv,0,train,32,64,negative,960,0
N_480_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_480_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_480_0_0_1_0.csv,0,train,928,960,negative,960,0
N_481_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_481_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_481_0_0_1_0.csv,0,train,179,211,negative,480,0
N_481_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_481_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_481_0_0_1_0.csv,0,train,387,419,negative,480,0
N_481_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_481_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_481_0_0_1_0.csv,0,train,334,366,negative,480,0
N_481_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_481_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_481_0_0_1_0.csv,0,train,144,176,negative,480,0
N_482_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_482_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_482_0_0_1_0.csv,0,val,549,581,negative,960,0
N_482_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_482_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_482_0_0_1_0.csv,0,val,39,71,negative,960,0
N_482_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_482_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_482_0_0_1_0.csv,0,val,0,32,negative,960,0
N_482_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_482_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_482_0_0_1_0.csv,0,val,745,777,negative,960,0
N_483_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_483_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_483_0_0_1_0.csv,0,val,2042,2074,negative,6720,0
N_483_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_483_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_483_0_0_1_0.csv,0,val,1647,1679,negative,6720,0
N_483_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_483_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_483_0_0_1_0.csv,0,val,5067,5099,negative,6720,0
N_483_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_483_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_483_0_0_1_0.csv,0,val,6381,6413,negative,6720,0
N_484_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_484_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_484_0_0_1_0.csv,0,train,3613,3645,negative,6720,0
N_484_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_484_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_484_0_0_1_0.csv,0,train,1831,1863,negative,6720,0
N_484_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_484_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_484_0_0_1_0.csv,0,train,5175,5207,negative,6720,0
N_484_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_484_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_484_0_0_1_0.csv,0,train,5756,5788,negative,6720,0
N_485_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_485_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_485_0_0_1_0.csv,0,train,1490,1522,negative,2400,0
N_485_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_485_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_485_0_0_1_0.csv,0,train,2222,2254,negative,2400,0
N_485_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_485_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_485_0_0_1_0.csv,0,train,788,820,negative,2400,0
N_485_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_485_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_485_0_0_1_0.csv,0,train,1188,1220,negative,2400,0
N_486_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_486_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_486_0_0_1_0.csv,0,train,29397,29429,negative,42240,0
N_486_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_486_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_486_0_0_1_0.csv,0,train,11611,11643,negative,42240,0
N_486_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_486_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_486_0_0_1_0.csv,0,train,4864,4896,negative,42240,0
N_486_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_486_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_486_0_0_1_0.csv,0,train,12237,12269,negative,42240,0
N_487_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_487_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_487_0_0_1_0.csv,0,train,72,104,negative,480,0
N_487_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_487_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_487_0_0_1_0.csv,0,train,360,392,negative,480,0
N_487_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_487_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_487_0_0_1_0.csv,0,train,247,279,negative,480,0
N_487_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_487_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_487_0_0_1_0.csv,0,train,177,209,negative,480,0
N_488_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_488_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_488_0_0_1_0.csv,0,val,25,57,negative,960,0
N_488_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_488_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_488_0_0_1_0.csv,0,val,422,454,negative,960,0
N_488_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_488_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_488_0_0_1_0.csv,0,val,269,301,negative,960,0
N_488_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_488_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_488_0_0_1_0.csv,0,val,553,585,negative,960,0
N_489_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_489_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_489_0_0_1_0.csv,0,train,525,557,negative,1440,0
N_489_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_489_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_489_0_0_1_0.csv,0,train,250,282,negative,1440,0
N_489_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_489_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_489_0_0_1_0.csv,0,train,313,345,negative,1440,0
N_489_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_489_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_489_0_0_1_0.csv,0,train,1180,1212,negative,1440,0
N_48_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_48_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_48_0_0_1_0.csv,0,val,417,449,negative,480,0
N_48_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_48_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_48_0_0_1_0.csv,0,val,114,146,negative,480,0
N_48_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_48_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_48_0_0_1_0.csv,0,val,0,32,negative,480,0
N_48_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_48_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_48_0_0_1_0.csv,0,val,153,185,negative,480,0
N_490_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_490_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_490_0_0_1_0.csv,0,train,3804,3836,negative,4320,0
N_490_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_490_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_490_0_0_1_0.csv,0,train,1252,1284,negative,4320,0
N_490_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_490_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_490_0_0_1_0.csv,0,train,311,343,negative,4320,0
N_490_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_490_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_490_0_0_1_0.csv,0,train,2626,2658,negative,4320,0
N_491_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_491_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_491_0_0_1_0.csv,0,train,19542,19574,negative,21120,0
N_491_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_491_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_491_0_0_1_0.csv,0,train,1650,1682,negative,21120,0
N_491_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_491_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_491_0_0_1_0.csv,0,train,20476,20508,negative,21120,0
N_491_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_491_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_491_0_0_1_0.csv,0,train,20156,20188,negative,21120,0
N_492_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_492_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_492_0_0_1_0.csv,0,test,2451,2483,negative,5280,0
N_492_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_492_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_492_0_0_1_0.csv,0,test,4002,4034,negative,5280,0
N_492_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_492_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_492_0_0_1_0.csv,0,test,4675,4707,negative,5280,0
N_492_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_492_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_492_0_0_1_0.csv,0,test,4490,4522,negative,5280,0
N_493_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_493_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_493_0_0_1_0.csv,0,train,1450,1482,negative,3840,0
N_493_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_493_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_493_0_0_1_0.csv,0,train,282,314,negative,3840,0
N_493_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_493_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_493_0_0_1_0.csv,0,train,3195,3227,negative,3840,0
N_493_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_493_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_493_0_0_1_0.csv,0,train,2882,2914,negative,3840,0
N_494_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_494_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_494_0_0_1_0.csv,0,train,1285,1317,negative,3840,0
N_494_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_494_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_494_0_0_1_0.csv,0,train,2136,2168,negative,3840,0
N_494_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_494_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_494_0_0_1_0.csv,0,train,884,916,negative,3840,0
N_494_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_494_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_494_0_0_1_0.csv,0,train,737,769,negative,3840,0
N_495_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_495_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_495_0_0_1_0.csv,0,train,2116,2148,negative,2880,0
N_495_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_495_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_495_0_0_1_0.csv,0,train,263,295,negative,2880,0
N_495_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_495_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_495_0_0_1_0.csv,0,train,2053,2085,negative,2880,0
N_495_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_495_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_495_0_0_1_0.csv,0,train,636,668,negative,2880,0
N_496_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_496_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_496_0_0_1_0.csv,0,train,196,228,negative,480,0
N_496_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_496_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_496_0_0_1_0.csv,0,train,262,294,negative,480,0
N_496_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_496_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_496_0_0_1_0.csv,0,train,31,63,negative,480,0
N_496_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_496_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_496_0_0_1_0.csv,0,train,162,194,negative,480,0
N_497_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_497_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_497_0_0_1_0.csv,0,train,210,242,negative,960,0
N_497_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_497_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_497_0_0_1_0.csv,0,train,888,920,negative,960,0
N_497_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_497_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_497_0_0_1_0.csv,0,train,663,695,negative,960,0
N_497_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_497_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_497_0_0_1_0.csv,0,train,323,355,negative,960,0
N_498_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_498_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_498_0_0_1_0.csv,0,train,153,185,negative,480,0
N_498_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_498_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_498_0_0_1_0.csv,0,train,95,127,negative,480,0
N_498_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_498_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_498_0_0_1_0.csv,0,train,369,401,negative,480,0
N_498_0_0_1_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/normal/N_498_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_498_0_0_1_0.csv,0,train,300,332,negative,480,0
N_499_0_0_1_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/normal/N_499_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_499_0_0_1_0.csv,0,train,2156,2188,negative,3360,0
N_499_0_0_1_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/normal/N_499_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_499_0_0_1_0.csv,0,train,1929,1961,negative,3360,0
N_499_0_0_1_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/normal/N_499_0_0_1_0.mp4,/data/raw/UBI_FIGHTS/annotation/N_499_0_0_1_0.csv,0,train,2283,2315,negative,3360,0
