clip_id,split,label,q_skel,q_int,q_obj,q_po,valid_ratio
N_450_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_450_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_450_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_450_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_451_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.09375,0.0,0.0
N_451_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_451_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_451_0_0_1_0_nonfight_3,train,0,0.09375,0.09375,0.21875,0.125,0.71875
N_452_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_452_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_452_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_452_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_453_0_0_1_0_nonfight_0,train,0,1.0,1.0,0.0,0.0,1.0
N_453_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_453_0_0_1_0_nonfight_2,train,0,1.0,0.375,1.0,1.0,1.0
N_453_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_454_0_0_1_0_nonfight_0,train,0,0.125,0.0,0.5,0.0625,0.125
N_454_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.3125,0.0,0.0
N_454_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.5625,0.0,0.0
N_454_0_0_1_0_nonfight_3,train,0,0.0625,0.0,0.0625,0.0,0.0625
N_455_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_455_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_455_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_455_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_456_0_0_1_0_nonfight_0,train,0,0.375,0.0,1.0,0.6875,0.6875
N_456_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_456_0_0_1_0_nonfight_2,train,0,0.09375,0.0,1.0,0.34375,0.34375
N_456_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_457_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_457_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_457_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_457_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_458_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_458_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_458_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_458_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_459_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_459_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_459_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_459_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_45_1_0_0_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_45_1_0_0_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_45_1_0_0_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_45_1_0_0_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_460_0_0_1_0_nonfight_0,train,0,1.0,0.0,0.375,0.375,1.0
N_460_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.75,0.0,0.0
N_460_0_0_1_0_nonfight_2,train,0,0.78125,0.0,0.0,0.0,0.78125
N_460_0_0_1_0_nonfight_3,train,0,0.5,0.15625,0.40625,0.34375,0.5
N_461_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_461_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_461_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_461_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_462_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_462_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_462_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_462_0_0_1_0_nonfight_3,train,0,1.0,0.75,1.0,1.0,1.0
N_463_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_463_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_463_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_463_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_464_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_464_0_0_1_0_nonfight_1,val,0,1.0,0.875,1.0,1.0,1.0
N_464_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_464_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_465_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_465_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_465_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_465_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_466_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_466_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_466_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_466_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_467_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_467_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_467_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_467_0_0_1_0_nonfight_3,train,0,0.90625,0.125,1.0,1.0,1.0
N_468_0_0_1_0_nonfight_0,train,0,0.09375,0.0,1.0,0.125,0.125
N_468_0_0_1_0_nonfight_1,train,0,0.0625,0.0,1.0,0.0625,0.0625
N_468_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_468_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_469_0_0_1_0_nonfight_0,val,0,0.03125,0.0,0.0,0.0,0.03125
N_469_0_0_1_0_nonfight_1,val,0,0.5625,0.125,0.625,0.40625,0.5625
N_469_0_0_1_0_nonfight_2,val,0,0.90625,0.0,0.0,0.0,0.90625
N_469_0_0_1_0_nonfight_3,val,0,0.0,0.0,0.59375,0.0,0.0
N_46_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_46_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_46_1_0_1_0_nonfight_2,train,0,0.03125,0.0,1.0,0.03125,0.03125
N_46_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_470_0_0_1_0_nonfight_0,train,0,1.0,0.46875,1.0,1.0,1.0
N_470_0_0_1_0_nonfight_1,train,0,1.0,0.90625,1.0,1.0,1.0
N_470_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_470_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_471_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_471_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_471_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_471_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_472_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_472_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_472_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_472_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_473_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.46875,0.0,0.0
N_473_0_0_1_0_nonfight_1,train,0,0.0625,0.0,1.0,0.0625,0.0625
N_473_0_0_1_0_nonfight_2,train,0,1.0,0.59375,0.9375,0.9375,1.0
N_473_0_0_1_0_nonfight_3,train,0,0.3125,0.0,0.03125,0.03125,0.3125
N_474_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_474_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_474_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_474_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_475_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.0,0.0,0.0
N_475_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.0,0.0,0.0
N_475_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_475_0_0_1_0_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_476_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_476_0_0_1_0_nonfight_1,val,0,1.0,0.0,1.0,1.0,1.0
N_476_0_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_476_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_477_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_477_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_477_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_477_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_478_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_478_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_478_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_478_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_479_0_0_1_0_nonfight_0,train,0,1.0,0.9375,1.0,1.0,1.0
N_479_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_479_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_479_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_47_0_0_1_0_nonfight_0,train,0,1.0,0.84375,1.0,1.0,1.0
N_47_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_47_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_47_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_480_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_480_0_0_1_0_nonfight_1,train,0,1.0,0.25,1.0,1.0,1.0
N_480_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_480_0_0_1_0_nonfight_3,train,0,1.0,0.75,1.0,1.0,1.0
N_481_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_481_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_481_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_481_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_482_0_0_1_0_nonfight_0,val,0,0.0,0.0,0.0,0.0,0.0
N_482_0_0_1_0_nonfight_1,val,0,1.0,1.0,0.0625,0.0625,1.0
N_482_0_0_1_0_nonfight_2,val,0,1.0,0.125,0.09375,0.09375,1.0
N_482_0_0_1_0_nonfight_3,val,0,0.96875,0.78125,0.21875,0.21875,0.96875
N_483_0_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_483_0_0_1_0_nonfight_1,val,0,0.0,0.0,0.96875,0.0,0.0
N_483_0_0_1_0_nonfight_2,val,0,0.8125,0.0,1.0,0.8125,0.8125
N_483_0_0_1_0_nonfight_3,val,0,0.90625,0.25,1.0,0.90625,0.90625
N_484_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_484_0_0_1_0_nonfight_1,train,0,1.0,0.59375,1.0,1.0,1.0
N_484_0_0_1_0_nonfight_2,train,0,0.3125,0.0,1.0,0.3125,0.3125
N_484_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_485_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_485_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_485_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_485_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_486_0_0_1_0_nonfight_0,train,0,1.0,0.25,1.0,1.0,1.0
N_486_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_486_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_486_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_487_0_0_1_0_nonfight_0,train,0,0.9375,0.0,1.0,0.9375,0.9375
N_487_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_487_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_487_0_0_1_0_nonfight_3,train,0,1.0,0.40625,1.0,1.0,1.0
N_488_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_488_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_488_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_488_0_0_1_0_nonfight_3,val,0,1.0,0.84375,1.0,1.0,1.0
N_489_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_489_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_489_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_489_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_48_0_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_48_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_48_0_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_48_0_0_1_0_nonfight_3,val,0,0.71875,0.34375,1.0,0.71875,0.71875
N_490_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.46875,0.46875
N_490_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_490_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_490_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_491_0_0_1_0_nonfight_0,train,0,1.0,0.1875,1.0,1.0,1.0
N_491_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_491_0_0_1_0_nonfight_2,train,0,0.65625,0.0,1.0,0.65625,0.65625
N_491_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_492_0_0_1_0_nonfight_0,test,0,0.875,1.0,1.0,1.0,1.0
N_492_0_0_1_0_nonfight_1,test,0,1.0,0.0,1.0,1.0,1.0
N_492_0_0_1_0_nonfight_2,test,0,1.0,0.0,1.0,1.0,1.0
N_492_0_0_1_0_nonfight_3,test,0,1.0,0.0,1.0,1.0,1.0
N_493_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_493_0_0_1_0_nonfight_1,train,0,0.0625,0.0,0.0,0.0,0.0625
N_493_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_493_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_494_0_0_1_0_nonfight_0,train,0,0.125,0.0,0.0,0.0,0.125
N_494_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_494_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_494_0_0_1_0_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_495_0_0_1_0_nonfight_0,train,0,1.0,0.96875,1.0,1.0,1.0
N_495_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_495_0_0_1_0_nonfight_2,train,0,1.0,0.9375,1.0,1.0,1.0
N_495_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_496_0_0_1_0_nonfight_0,train,0,0.84375,0.0,1.0,0.84375,0.84375
N_496_0_0_1_0_nonfight_1,train,0,0.5625,0.1875,1.0,0.5625,0.5625
N_496_0_0_1_0_nonfight_2,train,0,0.6875,0.0,1.0,0.6875,0.6875
N_496_0_0_1_0_nonfight_3,train,0,0.8125,0.0,1.0,0.8125,0.8125
N_497_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_497_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_497_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_497_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_498_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_498_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_498_0_0_1_0_nonfight_2,train,0,1.0,0.71875,1.0,1.0,1.0
N_498_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_499_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_499_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_499_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_499_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_49_0_0_1_0_nonfight_0,train,0,1.0,0.0,0.8125,0.8125,1.0
N_49_0_0_1_0_nonfight_1,train,0,0.96875,0.3125,1.0,0.96875,0.96875
N_49_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_49_0_0_1_0_nonfight_3,train,0,1.0,0.03125,1.0,1.0,1.0
N_4_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_4_1_0_1_0_nonfight_1,val,0,0.46875,0.0,1.0,0.46875,0.46875
N_4_1_0_1_0_nonfight_2,val,0,1.0,0.40625,1.0,1.0,1.0
N_4_1_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_500_0_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_500_0_0_1_0_nonfight_1,val,0,1.0,0.21875,1.0,1.0,1.0
N_500_0_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_500_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_501_0_0_1_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
N_501_0_0_1_0_nonfight_1,test,0,0.59375,0.0,1.0,0.59375,0.59375
N_501_0_0_1_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
N_501_0_0_1_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
N_502_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_502_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_502_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_502_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_503_0_0_1_0_nonfight_0,train,0,1.0,0.40625,1.0,1.0,1.0
N_503_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_503_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_503_0_0_1_0_nonfight_3,train,0,0.5625,0.0,1.0,0.5625,0.5625
N_504_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_504_0_0_1_0_nonfight_1,val,0,1.0,0.0,1.0,1.0,1.0
N_504_0_0_1_0_nonfight_2,val,0,1.0,0.53125,1.0,1.0,1.0
N_504_0_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_505_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_505_0_0_1_0_nonfight_1,train,0,0.4375,0.0,1.0,0.4375,0.4375
N_505_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_505_0_0_1_0_nonfight_3,train,0,1.0,0.125,1.0,1.0,1.0
N_506_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_506_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_506_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_506_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_507_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_507_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_507_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_507_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_508_0_0_1_0_nonfight_0,train,0,0.78125,0.0,1.0,0.875,0.875
N_508_0_0_1_0_nonfight_1,train,0,0.96875,0.0,1.0,0.96875,0.96875
N_508_0_0_1_0_nonfight_2,train,0,0.53125,0.0,1.0,0.53125,0.53125
N_508_0_0_1_0_nonfight_3,train,0,0.71875,0.0,1.0,0.71875,0.71875
N_509_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_509_0_0_1_0_nonfight_1,train,0,1.0,0.3125,1.0,1.0,1.0
N_509_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_509_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_50_0_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_50_0_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_50_0_0_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_50_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_510_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_510_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_510_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_510_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_511_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_511_0_0_1_0_nonfight_1,train,0,1.0,0.9375,1.0,1.0,1.0
N_511_0_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_511_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_512_0_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_512_0_0_1_0_nonfight_1,val,0,0.0,0.0,0.0,0.0,0.0
N_512_0_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_512_0_0_1_0_nonfight_3,val,0,0.0,0.0,0.625,0.625,0.6875
N_513_0_0_1_0_nonfight_0,train,0,1.0,0.625,1.0,1.0,1.0
N_513_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_513_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_513_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_514_0_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_514_0_0_1_0_nonfight_1,val,0,1.0,0.0,1.0,1.0,1.0
N_514_0_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_514_0_0_1_0_nonfight_3,val,0,1.0,0.0,1.0,1.0,1.0
N_515_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_515_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_515_0_0_1_0_nonfight_2,train,0,1.0,0.6875,0.84375,0.84375,1.0
N_515_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_516_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_516_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_516_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_516_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_517_0_0_1_0_nonfight_0,val,0,1.0,0.90625,1.0,1.0,1.0
N_517_0_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_517_0_0_1_0_nonfight_2,val,0,0.78125,0.0,1.0,0.78125,0.78125
N_517_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_518_0_0_1_0_nonfight_0,val,0,1.0,0.0,1.0,1.0,1.0
N_518_0_0_1_0_nonfight_1,val,0,1.0,0.0,1.0,1.0,1.0
N_518_0_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_518_0_0_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_519_0_0_1_0_nonfight_0,train,0,0.1875,0.0,0.5,0.125,0.1875
N_519_0_0_1_0_nonfight_1,train,0,0.0,0.0,0.5625,0.0,0.0
N_519_0_0_1_0_nonfight_2,train,0,0.0,0.0,0.5625,0.0,0.0
N_519_0_0_1_0_nonfight_3,train,0,0.0,0.0,0.53125,0.0,0.0
N_51_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_51_1_0_1_0_nonfight_1,train,0,1.0,0.90625,1.0,1.0,1.0
N_51_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_51_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_520_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_520_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_520_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_520_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_521_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_521_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_521_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_521_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_522_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
